year,month,day,flow_cfs,Source
2010,4,18,354.0002,DSBT2_timeseries.csv
2010,4,19,117.0001,DSBT2_timeseries.csv
2010,4,20,49.3000,DSBT2_timeseries.csv
2010,4,21,31.6000,DSBT2_timeseries.csv
2010,4,22,23.1000,DSBT2_timeseries.csv
2010,4,23,17.7000,DSBT2_timeseries.csv
2010,4,24,15.8000,DSBT2_timeseries.csv
2010,4,25,18.8000,DSBT2_timeseries.csv
2010,4,26,13.7000,DSBT2_timeseries.csv
2010,4,27,10.2000,DSBT2_timeseries.csv
2010,4,28,7.9100,DSBT2_timeseries.csv
2010,4,29,6.4600,DSBT2_timeseries.csv
2010,4,30,5.9600,DSBT2_timeseries.csv
2010,5,1,5.4900,DSBT2_timeseries.csv
2010,5,2,4.8900,DSBT2_timeseries.csv
2010,5,3,5.2500,DSBT2_timeseries.csv
2010,5,4,4.1500,DSBT2_timeseries.csv
2010,5,5,3.4500,DSBT2_timeseries.csv
2010,5,6,2.9200,DSBT2_timeseries.csv
2010,5,7,2.4400,DSBT2_timeseries.csv
2010,5,8,2.5900,DSBT2_timeseries.csv
2010,5,9,2.0800,DSBT2_timeseries.csv
2010,5,10,2.1900,DSBT2_timeseries.csv
2010,5,11,2.3700,DSBT2_timeseries.csv
2010,5,12,2.5900,DSBT2_timeseries.csv
2010,5,13,3.2800,DSBT2_timeseries.csv
2010,5,14,3.4700,DSBT2_timeseries.csv
2010,5,15,2.8800,DSBT2_timeseries.csv
2010,5,16,3.8700,DSBT2_timeseries.csv
2010,5,17,3.4500,DSBT2_timeseries.csv
2010,5,18,3.5000,DSBT2_timeseries.csv
2010,5,19,4.9100,DSBT2_timeseries.csv
2010,5,20,3.1700,DSBT2_timeseries.csv
2010,5,21,2.4200,DSBT2_timeseries.csv
2010,5,22,1.7300,DSBT2_timeseries.csv
2010,5,23,1.4700,DSBT2_timeseries.csv
2010,5,24,1.4900,DSBT2_timeseries.csv
2010,5,25,1.1600,DSBT2_timeseries.csv
2010,5,26,1.8700,DSBT2_timeseries.csv
2010,5,27,2.1600,DSBT2_timeseries.csv
2010,5,28,1.3600,DSBT2_timeseries.csv
2010,5,29,1.1800,DSBT2_timeseries.csv
2010,5,30,1.0300,DSBT2_timeseries.csv
2010,5,31,0.9300,DSBT2_timeseries.csv
2010,6,1,0.9100,DSBT2_timeseries.csv
2010,6,2,0.7800,DSBT2_timeseries.csv
2010,6,3,1.1100,DSBT2_timeseries.csv
2010,6,4,4.3100,DSBT2_timeseries.csv
2010,6,5,1.1100,DSBT2_timeseries.csv
2010,6,6,0.6400,DSBT2_timeseries.csv
2010,6,7,0.8000,DSBT2_timeseries.csv
2010,6,8,0.7000,DSBT2_timeseries.csv
2010,6,9,0.6500,DSBT2_timeseries.csv
2010,6,10,0.2900,DSBT2_timeseries.csv
2010,6,11,0.0900,DSBT2_timeseries.csv
2010,6,12,0.0900,DSBT2_timeseries.csv
2010,6,13,0.0600,DSBT2_timeseries.csv
2010,6,14,0.0200,DSBT2_timeseries.csv
2010,6,15,0.0200,DSBT2_timeseries.csv
2010,6,16,15.3000,DSBT2_timeseries.csv
2010,6,17,15.6000,DSBT2_timeseries.csv
2010,6,18,3.9500,DSBT2_timeseries.csv
2010,6,19,1.5000,DSBT2_timeseries.csv
2010,6,20,0.5200,DSBT2_timeseries.csv
2010,6,21,0.1100,DSBT2_timeseries.csv
2010,6,22,0.0000,DSBT2_timeseries.csv
2010,6,23,0.0000,DSBT2_timeseries.csv
2010,6,24,0.0000,DSBT2_timeseries.csv
2010,6,25,0.0000,DSBT2_timeseries.csv
2010,6,26,0.0000,DSBT2_timeseries.csv
2010,6,27,0.0000,DSBT2_timeseries.csv
2010,6,28,0.0000,DSBT2_timeseries.csv
2010,6,29,0.0000,DSBT2_timeseries.csv
2010,6,30,0.0000,DSBT2_timeseries.csv
2010,7,1,0.1900,DSBT2_timeseries.csv
2010,7,2,0.2700,DSBT2_timeseries.csv
2010,7,3,0.8600,DSBT2_timeseries.csv
2010,7,4,0.4700,DSBT2_timeseries.csv
2010,7,5,0.0800,DSBT2_timeseries.csv
2010,7,6,0.0500,DSBT2_timeseries.csv
2010,7,7,0.0100,DSBT2_timeseries.csv
2010,7,8,0.0000,DSBT2_timeseries.csv
2010,7,9,0.0400,DSBT2_timeseries.csv
2010,7,10,0.6500,DSBT2_timeseries.csv
2010,7,11,0.6000,DSBT2_timeseries.csv
2010,7,12,0.7200,DSBT2_timeseries.csv
2010,7,13,1.1700,DSBT2_timeseries.csv
2010,7,14,0.7300,DSBT2_timeseries.csv
2010,7,15,0.2800,DSBT2_timeseries.csv
2010,7,16,0.1400,DSBT2_timeseries.csv
2010,7,17,0.0200,DSBT2_timeseries.csv
2010,7,18,0.0000,DSBT2_timeseries.csv
2010,7,19,0.0000,DSBT2_timeseries.csv
2010,7,20,0.0000,DSBT2_timeseries.csv
2010,7,21,0.0000,DSBT2_timeseries.csv
2010,7,22,0.0000,DSBT2_timeseries.csv
2010,7,23,0.0000,DSBT2_timeseries.csv
2010,7,24,0.0000,DSBT2_timeseries.csv
2010,7,25,0.0000,DSBT2_timeseries.csv
2010,7,26,0.0000,DSBT2_timeseries.csv
2010,7,27,0.0000,DSBT2_timeseries.csv
2010,7,28,0.0000,DSBT2_timeseries.csv
2010,7,29,0.0000,DSBT2_timeseries.csv
2010,7,30,0.0000,DSBT2_timeseries.csv
2010,7,31,0.0000,DSBT2_timeseries.csv
2010,8,1,0.0000,DSBT2_timeseries.csv
2010,8,2,0.0000,DSBT2_timeseries.csv
2010,8,3,0.0000,DSBT2_timeseries.csv
2010,8,4,0.0000,DSBT2_timeseries.csv
2010,8,5,0.0000,DSBT2_timeseries.csv
2010,8,6,0.0000,DSBT2_timeseries.csv
2010,8,7,0.0000,DSBT2_timeseries.csv
2010,8,8,0.0000,DSBT2_timeseries.csv
2010,8,9,0.0000,DSBT2_timeseries.csv
2010,8,10,0.0000,DSBT2_timeseries.csv
2010,8,11,0.0000,DSBT2_timeseries.csv
2010,8,12,0.0000,DSBT2_timeseries.csv
2010,8,13,0.0000,DSBT2_timeseries.csv
2010,8,14,0.0000,DSBT2_timeseries.csv
2010,8,15,0.0000,DSBT2_timeseries.csv
2010,8,16,0.0000,DSBT2_timeseries.csv
2010,8,17,0.0000,DSBT2_timeseries.csv
2010,8,18,0.0000,DSBT2_timeseries.csv
2010,8,19,0.0000,DSBT2_timeseries.csv
2010,8,20,0.0000,DSBT2_timeseries.csv
2010,8,21,0.0000,DSBT2_timeseries.csv
2010,8,22,0.0000,DSBT2_timeseries.csv
2010,8,23,0.0000,DSBT2_timeseries.csv
2010,8,24,0.0000,DSBT2_timeseries.csv
2010,8,25,0.0000,DSBT2_timeseries.csv
2010,8,26,0.0000,DSBT2_timeseries.csv
2010,8,27,0.0000,DSBT2_timeseries.csv
2010,8,28,0.0000,DSBT2_timeseries.csv
2010,8,29,0.0000,DSBT2_timeseries.csv
2010,8,30,0.0000,DSBT2_timeseries.csv
2010,8,31,0.0000,DSBT2_timeseries.csv
2010,9,1,0.0000,DSBT2_timeseries.csv
2010,9,2,0.0000,DSBT2_timeseries.csv
2010,9,3,0.0000,DSBT2_timeseries.csv
2010,9,4,0.0000,DSBT2_timeseries.csv
2010,9,5,0.0000,DSBT2_timeseries.csv
2010,9,6,0.0000,DSBT2_timeseries.csv
2010,9,7,0.0000,DSBT2_timeseries.csv
2010,9,8,0.0000,DSBT2_timeseries.csv
2010,9,9,0.0000,DSBT2_timeseries.csv
2010,9,10,0.0000,DSBT2_timeseries.csv
2010,9,11,0.0000,DSBT2_timeseries.csv
2010,9,12,0.0000,DSBT2_timeseries.csv
2010,9,13,0.0000,DSBT2_timeseries.csv
2010,9,14,0.0000,DSBT2_timeseries.csv
2010,9,15,0.0000,DSBT2_timeseries.csv
2010,9,16,0.0000,DSBT2_timeseries.csv
2010,9,17,0.0000,DSBT2_timeseries.csv
2010,9,18,0.0000,DSBT2_timeseries.csv
2010,9,19,0.0000,DSBT2_timeseries.csv
2010,9,20,0.0000,DSBT2_timeseries.csv
2010,9,21,0.0000,DSBT2_timeseries.csv
2010,9,22,0.0000,DSBT2_timeseries.csv
2010,9,23,0.0000,DSBT2_timeseries.csv
2010,9,24,0.0000,DSBT2_timeseries.csv
2010,9,25,0.0000,DSBT2_timeseries.csv
2010,9,26,0.0000,DSBT2_timeseries.csv
2010,9,27,0.0000,DSBT2_timeseries.csv
2010,9,28,0.0000,DSBT2_timeseries.csv
2010,9,29,0.0000,DSBT2_timeseries.csv
2010,9,30,0.0000,DSBT2_timeseries.csv
2010,10,1,0.0000,DSBT2_timeseries.csv
2010,10,2,0.0000,DSBT2_timeseries.csv
2010,10,3,0.0000,DSBT2_timeseries.csv
2010,10,4,0.0000,DSBT2_timeseries.csv
2010,10,5,0.0000,DSBT2_timeseries.csv
2010,10,6,0.0000,DSBT2_timeseries.csv
2010,10,7,0.0000,DSBT2_timeseries.csv
2010,10,8,0.0000,DSBT2_timeseries.csv
2010,10,9,0.0000,DSBT2_timeseries.csv
2010,10,10,0.0000,DSBT2_timeseries.csv
2010,10,11,0.0000,DSBT2_timeseries.csv
2010,10,12,0.0000,DSBT2_timeseries.csv
2010,10,13,0.0000,DSBT2_timeseries.csv
2010,10,14,0.0000,DSBT2_timeseries.csv
2010,10,15,0.0000,DSBT2_timeseries.csv
2010,10,16,0.0000,DSBT2_timeseries.csv
2010,10,17,0.0000,DSBT2_timeseries.csv
2010,10,18,0.0000,DSBT2_timeseries.csv
2010,10,19,0.0000,DSBT2_timeseries.csv
2010,10,20,0.0000,DSBT2_timeseries.csv
2010,10,21,0.0000,DSBT2_timeseries.csv
2010,10,22,0.0000,DSBT2_timeseries.csv
2010,10,23,0.0000,DSBT2_timeseries.csv
2010,10,24,0.0000,DSBT2_timeseries.csv
