year,month,day,hour,flow_cfs,Source
1999,3,6,12,84.490970,fews
1999,3,6,15,84.390976,fews
1999,3,6,18,84.290985,fews
1999,3,6,21,84.091010,fews
1999,3,7,0,83.791040,fews
1999,3,7,3,82.791145,fews
1999,3,7,6,82.091225,fews
1999,3,7,9,78.591600,fews
1999,3,7,12,79.591490,fews
1999,3,7,15,80.491394,fews
1999,3,7,18,81.391300,fews
1999,3,7,21,82.391190,fews
1999,3,8,0,83.291090,fews
1999,3,8,3,84.190994,fews
1999,3,8,6,89.590420,fews
1999,3,8,9,95.689766,fews
1999,3,8,12,95.989740,fews
1999,3,8,15,96.389700,fews
1999,3,8,18,96.989630,fews
1999,3,8,21,97.889534,fews
1999,3,9,0,99.789330,fews
1999,3,9,3,105.488720,fews
1999,3,9,6,117.687416,fews
1999,3,9,9,122.186935,fews
1999,3,9,12,126.386490,fews
1999,3,9,15,130.686020,fews
1999,3,9,18,134.985570,fews
1999,3,9,21,139.285110,fews
1999,3,10,0,143.584660,fews
1999,3,10,3,147.884200,fews
1999,3,10,6,135.885470,fews
1999,3,10,9,129.486160,fews
1999,3,10,12,129.386170,fews
1999,3,10,15,129.186190,fews
1999,3,10,18,128.986200,fews
1999,3,10,21,128.586260,fews
1999,3,11,0,127.686350,fews
1999,3,11,3,125.186620,fews
1999,3,11,6,114.687744,fews
1999,3,11,9,111.788050,fews
1999,3,11,12,109.388306,fews
1999,3,11,15,106.988560,fews
1999,3,11,18,104.588810,fews
1999,3,11,21,107.288530,fews
1999,3,12,0,109.988240,fews
1999,3,12,3,112.687950,fews
1999,3,12,6,120.187150,fews
1999,3,12,9,126.186510,fews
1999,3,12,12,126.386490,fews
1999,3,12,15,126.686455,fews
1999,3,12,18,127.086410,fews
1999,3,12,21,127.786340,fews
1999,3,13,0,129.086200,fews
1999,3,13,3,133.085770,fews
1999,3,13,6,214.977020,fews
1999,3,13,9,276.970400,fews
1999,3,13,12,329.764770,fews
1999,3,13,15,382.559100,fews
1999,3,13,18,435.353450,fews
1999,3,13,21,488.147830,fews
1999,3,14,0,413.655800,fews
1999,3,14,3,339.263730,fews
1999,3,14,6,261.172100,fews
1999,3,14,9,188.579830,fews
1999,3,14,12,177.381040,fews
1999,3,14,15,173.681430,fews
1999,3,14,18,171.781630,fews
1999,3,14,21,170.681760,fews
1999,3,15,0,169.981830,fews
1999,3,15,3,169.381880,fews
1999,3,15,6,159.482940,fews
1999,3,15,9,136.985350,fews
1999,3,15,12,133.385740,fews
1999,3,15,15,132.185870,fews
1999,3,15,18,131.585920,fews
1999,3,15,21,131.285960,fews
1999,3,16,0,130.986000,fews
1999,3,16,3,130.886000,fews
1999,3,16,6,129.686130,fews
1999,3,16,9,124.586685,fews
1999,3,16,12,123.186830,fews
1999,3,16,15,122.786870,fews
1999,3,16,18,122.486900,fews
1999,3,16,21,122.386910,fews
1999,3,17,0,122.286930,fews
1999,3,17,3,122.286930,fews
1999,3,17,6,70.192500,fews
1999,3,17,9,0.000000,fews
1999,3,17,12,28.296974,fews
1999,3,17,15,56.493958,fews
1999,3,17,18,84.790930,fews
1999,3,17,21,112.987915,fews
1999,3,18,0,141.284900,fews
1999,3,18,3,169.581860,fews
1999,3,18,6,582.737700,fews
1999,3,18,9,1535.535900,fews
1999,3,18,12,1999.686200,fews
1999,3,18,15,2463.836700,fews
1999,3,18,18,2927.986800,fews
1999,3,18,21,3392.137200,fews
1999,3,19,0,3856.287600,fews
1999,3,19,3,4320.438000,fews
1999,3,19,6,3065.572300,fews
1999,3,19,9,2594.922600,fews
1999,3,19,12,2589.323200,fews
1999,3,19,15,2581.424000,fews
1999,3,19,18,2569.725000,fews
1999,3,19,21,2550.127400,fews
1999,3,20,0,2511.031500,fews
1999,3,20,3,2393.644300,fews
1999,3,20,6,1354.455200,fews
1999,3,20,9,826.611630,fews
1999,3,20,12,766.618040,fews
1999,3,20,15,746.620200,fews
1999,3,20,18,736.621200,fews
1999,3,20,21,730.621900,fews
1999,3,21,0,726.622300,fews
1999,3,21,3,723.822600,fews
1999,3,21,6,674.427900,fews
1999,3,21,9,544.241800,fews
1999,3,21,12,514.045040,fews
1999,3,21,15,504.046100,fews
1999,3,21,18,499.046630,fews
1999,3,21,21,496.046970,fews
1999,3,22,0,494.047180,fews
1999,3,22,3,492.547330,fews
1999,3,22,6,478.248870,fews
1999,3,22,9,445.652340,fews
1999,3,22,12,417.455350,fews
1999,3,22,15,408.056370,fews
1999,3,22,18,403.356900,fews
1999,3,22,21,400.557160,fews
1999,3,23,0,398.657380,fews
1999,3,23,3,397.357500,fews
1999,3,23,6,386.558700,fews
1999,3,23,9,364.960970,fews
1999,3,23,12,347.362850,fews
1999,3,23,15,341.463500,fews
1999,3,23,18,338.463840,fews
1999,3,23,21,336.763980,fews
1999,3,24,0,335.564120,fews
1999,3,24,3,334.664200,fews
1999,3,24,6,318.465940,fews
1999,3,24,9,296.668270,fews
1999,3,24,12,285.969420,fews
1999,3,24,15,275.270570,fews
1999,3,24,18,285.569500,fews
1999,3,24,21,295.868380,fews
1999,3,25,0,306.267240,fews
1999,3,25,3,316.566160,fews
1999,3,25,6,341.063540,fews
1999,3,25,9,375.859800,fews
1999,3,25,12,396.457600,fews
1999,3,25,15,417.055420,fews
1999,3,25,18,437.553220,fews
1999,3,25,21,458.151030,fews
1999,3,26,0,478.748800,fews
1999,3,26,3,447.252170,fews
1999,3,26,6,404.156800,fews
1999,3,26,9,385.958740,fews
1999,3,26,12,384.958830,fews
1999,3,26,15,383.359000,fews
1999,3,26,18,381.159240,fews
1999,3,26,21,377.359650,fews
1999,3,27,0,369.760470,fews
1999,3,27,3,346.962920,fews
1999,3,27,6,320.465730,fews
1999,3,27,9,305.867300,fews
1999,3,27,12,294.468500,fews
1999,3,27,15,283.069730,fews
1999,3,27,18,271.670960,fews
1999,3,27,21,287.469270,fews
1999,3,28,0,303.167570,fews
1999,3,28,3,318.965880,fews
1999,3,28,6,349.762600,fews
1999,3,28,9,389.658360,fews
1999,3,28,12,414.455720,fews
1999,3,28,15,439.153050,fews
1999,3,28,18,463.950400,fews
1999,3,28,21,488.647770,fews
1999,3,29,0,513.445100,fews
1999,3,29,3,462.750550,fews
1999,3,29,6,409.256230,fews
1999,3,29,9,380.859280,fews
1999,3,29,12,361.261380,fews
1999,3,29,15,354.762100,fews
1999,3,29,18,351.462400,fews
1999,3,29,21,349.462620,fews
1999,3,30,0,348.162780,fews
1999,3,30,3,347.262880,fews
1999,3,30,6,331.764560,fews
1999,3,30,9,305.967300,fews
1999,3,30,12,304.667420,fews
1999,3,30,15,304.267460,fews
1999,3,30,18,304.067500,fews
1999,3,30,21,303.967500,fews
1999,3,31,0,303.867520,fews
1999,3,31,3,303.767520,fews
1999,3,31,6,302.467680,fews
1999,3,31,9,300.667850,fews
1999,3,31,12,300.567870,fews
1999,3,31,15,300.367900,fews
1999,3,31,18,300.067900,fews
1999,3,31,21,299.567960,fews
1999,4,1,0,298.568080,fews
1999,4,1,3,295.568400,fews
1999,4,1,6,290.368960,fews
1999,4,1,9,293.468630,fews
1999,4,1,12,285.069550,fews
1999,4,1,15,282.269840,fews
1999,4,1,18,280.869960,fews
1999,4,1,21,280.070070,fews
1999,4,2,0,279.470120,fews
1999,4,2,3,279.070160,fews
1999,4,2,6,244.273880,fews
1999,4,2,9,78.191640,fews
1999,4,2,12,133.985670,fews
1999,4,2,15,189.679720,fews
1999,4,2,18,245.473750,fews
1999,4,2,21,301.167800,fews
1999,4,3,0,356.961820,fews
1999,4,3,3,412.655880,fews
1999,4,3,6,543.241940,fews
1999,4,3,9,1420.048200,fews
1999,4,3,12,1584.130600,fews
1999,4,3,15,1638.824800,fews
1999,4,3,18,1666.221900,fews
1999,4,3,21,1682.620100,fews
1999,4,4,0,1693.518900,fews
1999,4,4,3,1701.318100,fews
1999,4,4,6,1804.007100,fews
1999,4,4,9,2031.382900,fews
1999,4,4,12,2203.064500,fews
1999,4,4,15,2374.746000,fews
1999,4,4,18,2162.868700,fews
1999,4,4,21,1950.891500,fews
1999,4,5,0,1739.014000,fews
1999,4,5,3,1527.036700,fews
1999,4,5,6,1417.848400,fews
1999,4,5,9,1082.584200,fews
1999,4,5,12,935.100040,fews
1999,4,5,15,886.005250,fews
1999,4,5,18,861.407900,fews
1999,4,5,21,846.609440,fews
1999,4,6,0,836.810550,fews
1999,4,6,3,829.811300,fews
1999,4,6,6,745.620300,fews
1999,4,6,9,544.641800,fews
1999,4,6,12,503.846160,fews
1999,4,6,15,490.247600,fews
1999,4,6,18,483.448300,fews
1999,4,6,21,479.448760,fews
1999,4,7,0,476.749020,fews
1999,4,7,3,474.749240,fews
1999,4,7,6,444.852420,fews
1999,4,7,9,376.859700,fews
1999,4,7,12,364.761020,fews
1999,4,7,15,360.661470,fews
1999,4,7,18,358.661680,fews
1999,4,7,21,357.461800,fews
1999,4,8,0,356.661900,fews
1999,4,8,3,356.061920,fews
1999,4,8,6,348.662720,fews
1999,4,8,9,331.064600,fews
1999,4,8,12,321.365630,fews
1999,4,8,15,318.066000,fews
1999,4,8,18,316.466160,fews
1999,4,8,21,315.566280,fews
1999,4,9,0,314.866330,fews
1999,4,9,3,314.466400,fews
1999,4,9,6,307.267150,fews
1999,4,9,9,299.068020,fews
1999,4,9,12,298.468080,fews
1999,4,9,15,297.568180,fews
1999,4,9,18,296.268340,fews
1999,4,9,21,294.168580,fews
1999,4,10,0,289.769000,fews
1999,4,10,3,276.770420,fews
1999,4,10,6,275.770500,fews
1999,4,10,9,275.970500,fews
1999,4,10,12,263.071870,fews
1999,4,10,15,258.672360,fews
1999,4,10,18,256.572570,fews
1999,4,10,21,255.272700,fews
1999,4,11,0,254.372800,fews
1999,4,11,3,253.772870,fews
1999,4,11,6,248.373460,fews
1999,4,11,9,238.374510,fews
1999,4,11,12,232.775120,fews
1999,4,11,15,230.875320,fews
1999,4,11,18,229.975420,fews
1999,4,11,21,229.375490,fews
1999,4,12,0,228.975520,fews
1999,4,12,3,228.775540,fews
1999,4,12,6,225.075940,fews
1999,4,12,9,217.576740,fews
1999,4,12,12,215.976910,fews
1999,4,12,15,215.476960,fews
1999,4,12,18,215.177000,fews
1999,4,12,21,214.977020,fews
1999,4,13,0,214.877030,fews
1999,4,13,3,214.777040,fews
1999,4,13,6,212.777250,fews
1999,4,13,9,209.677580,fews
1999,4,13,12,208.277740,fews
1999,4,13,15,206.777900,fews
